Batch,scan002
537.0,79.371
538.0,79.545
539.0,79.554
540.0,79.692
541.0,79.748
542.0,79.482
543.0,79.785
544.0,80.701
545.0,81.135
546.0,81.152
547.0,80.968
548.0,80.696
549.0,81.292
550.0,82.121
551.0,81.881
552.0,81.359
553.0,81.294
554.0,81.649
555.0,82.306
556.0,82.540
557.0,82.365
558.0,82.572
559.0,82.799
560.0,82.511
561.0,82.651
562.0,83.448
563.0,83.463
564.0,82.797
565.0,82.857
566.0,83.300
567.0,83.389
568.0,83.471
569.0,83.440
570.0,83.498
571.0,84.230
572.0,84.857
573.0,84.814
574.0,84.921
575.0,85.423
576.0,85.658
577.0,85.111
578.0,83.981
579.0,83.646
580.0,84.365
581.0,84.751
582.0,84.676
583.0,84.778
584.0,84.996
585.0,85.126
586.0,85.232
587.0,85.300
588.0,85.136
589.0,85.023
590.0,85.246
591.0,85.455
592.0,85.507
593.0,85.601
594.0,85.853
595.0,86.109
596.0,86.054
597.0,85.865
598.0,85.915
599.0,86.245
600.0,86.501
601.0,86.334
602.0,86.259
603.0,86.656
604.0,86.949
605.0,87.011
606.0,87.182
607.0,87.392
608.0,87.414
609.0,87.269
610.0,87.246
611.0,87.400
612.0,87.510
613.0,87.588
614.0,87.676
615.0,87.707
616.0,87.774
617.0,87.812
618.0,87.713
619.0,87.933
620.0,88.465
621.0,88.507
622.0,88.170
623.0,88.008
624.0,88.050
625.0,88.336
626.0,88.615
627.0,88.675
628.0,88.609
629.0,88.490
630.0,88.564
631.0,88.688
632.0,88.630
633.0,88.664
634.0,88.894
635.0,89.134
636.0,89.140
637.0,88.944
638.0,88.991
639.0,89.242
640.0,89.232
641.0,89.140
642.0,89.393
643.0,89.679
644.0,89.527
645.0,89.392
646.0,89.682
647.0,89.814
648.0,89.738
649.0,89.813
650.0,89.744
651.0,89.646
652.0,89.791
653.0,89.901
654.0,89.873
655.0,89.869
656.0,89.931
657.0,90.000
658.0,90.134
659.0,90.353
660.0,90.382
661.0,90.190
662.0,90.159
663.0,90.213
664.0,90.097
665.0,89.999
666.0,90.172
667.0,90.566
668.0,90.648
669.0,90.301
670.0,90.281
671.0,90.622
672.0,90.608
673.0,90.407
674.0,90.526
675.0,90.837
676.0,91.012
677.0,90.864
678.0,90.697
679.0,90.844
680.0,90.951
681.0,90.876
682.0,90.915
683.0,90.955
684.0,90.915
685.0,91.065
686.0,91.301
687.0,91.292
688.0,91.219
689.0,91.232
690.0,91.112
691.0,91.056
692.0,91.203
693.0,91.245
694.0,91.203
695.0,91.234
696.0,91.310
697.0,91.388
698.0,91.428
699.0,91.452
700.0,91.403
701.0,91.241
702.0,91.199
703.0,91.450
704.0,91.642
705.0,91.402
706.0,91.071
707.0,91.042
708.0,91.220
709.0,91.490
710.0,91.607
711.0,91.425
712.0,91.405
713.0,91.588
714.0,91.446
715.0,91.177
716.0,91.212
717.0,91.342
718.0,91.393
719.0,91.425
720.0,91.379
721.0,91.302
722.0,91.473
723.0,91.901
724.0,92.191
725.0,92.000
726.0,91.488
727.0,91.350
728.0,91.602
729.0,91.664
730.0,91.673
731.0,91.692
732.0,91.694
733.0,91.883
734.0,91.852
735.0,91.575
736.0,91.700
737.0,92.049
738.0,92.032
739.0,91.845
740.0,91.877
741.0,91.959
742.0,91.983
743.0,92.121
744.0,92.304
745.0,92.234
746.0,92.040
747.0,XXX.XXX
748.0,XXX.XXX
749.0,XXX.XXX
750.0,XXX.XXX
