Batch	scan003
366.0	0.196
366.5	0.192
367.0	0.190
367.5	0.189
368.0	0.189
368.5	0.188
369.0	0.184
369.5	0.179
370.0	0.175
370.5	0.173
371.0	0.171
371.5	0.167
372.0	0.163
372.5	0.162
373.0	0.163
373.5	0.164
374.0	0.161
374.5	0.159
375.0	0.160
375.5	0.163
376.0	0.165
376.5	0.167
377.0	0.169
377.5	0.171
378.0	0.171
378.5	0.170
379.0	0.166
379.5	0.163
380.0	0.159
380.5	0.154
381.0	0.147
381.5	0.139
382.0	0.132
382.5	0.131
383.0	0.136
383.5	0.145
384.0	0.152
384.5	0.152
385.0	0.146
385.5	0.134
386.0	0.124
386.5	0.119
387.0	0.121
387.5	0.124
388.0	0.126
388.5	0.128
389.0	0.132
389.5	0.136
390.0	0.137
390.5	0.135
391.0	0.135
391.5	0.139
392.0	0.144
392.5	0.142
393.0	0.133
393.5	0.121
394.0	0.112
394.5	0.110
395.0	0.113
395.5	0.115
396.0	0.114
396.5	0.109
397.0	0.103
397.5	0.101
398.0	0.104
398.5	0.111
399.0	0.118
399.5	0.119
400.0	0.114
400.5	0.109
401.0	0.108
401.5	0.108
402.0	0.107
402.5	0.102
403.0	0.096
403.5	0.090
404.0	0.087
404.5	0.086
405.0	0.085
405.5	0.083
406.0	0.079
406.5	XXX.XXX
407.0	XXX.XXX
407.5	XXX.XXX
408.0	XXX.XXX
408.5	XXX.XXX
409.0	XXX.XXX
409.5	XXX.XXX
410.0	XXX.XXX
