Batch,scan004
364.5,0.392
365.0,0.380
365.5,0.372
366.0,0.369
366.5,0.371
367.0,0.371
367.5,0.367
368.0,0.357
368.5,0.347
369.0,0.342
369.5,0.343
370.0,0.346
370.5,0.346
371.0,0.338
371.5,0.325
372.0,0.312
372.5,0.305
373.0,0.308
373.5,0.315
374.0,0.320
374.5,0.319
375.0,0.316
375.5,0.314
376.0,0.309
376.5,0.298
377.0,0.283
377.5,0.269
378.0,0.262
378.5,0.266
379.0,0.275
379.5,0.282
380.0,0.281
380.5,0.278
381.0,0.276
381.5,0.275
382.0,0.270
382.5,0.259
383.0,0.244
383.5,0.231
384.0,0.223
384.5,0.221
385.0,0.224
385.5,0.232
386.0,0.240
386.5,0.243
387.0,0.239
387.5,0.234
388.0,0.235
388.5,0.241
389.0,0.242
389.5,0.233
390.0,0.220
390.5,0.213
391.0,0.217
391.5,0.227
392.0,0.233
392.5,0.230
393.0,0.220
393.5,0.209
394.0,0.201
394.5,0.200
395.0,0.204
395.5,0.210
396.0,0.217
396.5,0.220
397.0,0.218
397.5,0.211
398.0,0.199
398.5,0.187
399.0,0.182
399.5,0.186
400.0,0.193
400.5,0.194
401.0,0.185
401.5,0.172
402.0,0.163
402.5,0.164
403.0,0.170
403.5,0.177
404.0,0.178
404.5,0.172
405.0,0.163
405.5,0.153
406.0,0.144
406.5,XXX.XXX
407.0,XXX.XXX
407.5,XXX.XXX
408.0,XXX.XXX
408.5,XXX.XXX
409.0,XXX.XXX
409.5,XXX.XXX
410.0,XXX.XXX
