Batch,scan005
374.0,0.082
374.5,0.089
375.0,0.083
375.5,0.071
376.0,0.065
376.5,0.065
377.0,0.070
377.5,0.073
378.0,0.071
378.5,0.064
379.0,0.053
379.5,0.045
380.0,0.041
380.5,0.039
381.0,0.035
381.5,0.033
382.0,0.037
382.5,0.044
383.0,0.048
383.5,0.046
384.0,0.043
384.5,0.043
385.0,0.047
385.5,0.051
386.0,0.049
386.5,0.043
387.0,0.035
387.5,0.030
388.0,0.031
388.5,0.035
389.0,0.039
389.5,0.041
390.0,0.043
390.5,0.048
391.0,0.050
391.5,0.047
392.0,0.036
392.5,0.023
393.0,0.017
393.5,0.020
394.0,0.031
394.5,0.043
395.0,0.050
395.5,0.051
396.0,0.047
396.5,0.042
397.0,0.037
397.5,0.032
398.0,0.027
398.5,0.022
399.0,0.018
399.5,0.017
400.0,0.016
400.5,0.017
401.0,0.018
401.5,0.022
402.0,0.025
402.5,0.027
403.0,0.027
403.5,0.028
404.0,0.029
404.5,0.029
405.0,0.029
405.5,0.029
406.0,0.029
406.5,XXX.XXX
407.0,XXX.XXX
407.5,XXX.XXX
408.0,XXX.XXX
408.5,XXX.XXX
409.0,XXX.XXX
409.5,XXX.XXX
410.0,XXX.XXX
